Index,Result,Crab,Hunter,Recall,Recall Hunter,Scorpion,Beetle,Blink,Blink Hunter,Gunbot,Missilebot,Wasp,Hornet,Knight,Crossbow,Ballista,King Crab,Crusader,Bomber,Shocker,Recall Shocker,Mortar,Swift Shocker,Heavy Hunter,Destroyer,Raider,Turret,Heavy Ballista,Predator,Sniper,Advanced Blink,Assaultbot,Behemoth,Gargantua,Butterfly,Dragonfly,Falcon,Airship,Advanced Recall,Mammoth,Stinger,Flak Turret,Bulwark,Katbus,Locust,Kraken,Valkyrie,Artillery,Advancedbot,Advanced Destroyer,Skill,
7699,-1100.00,0,0,-1,0,0,0,-10,0,0,0,2,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12039.03,
7700,-2000.00,-1,0,0,0,28,0,1,0,-109,0,0,0,0,0,0,0,0,0,0,12,0,0,0,0,0,0,0,7,0,8,0,-17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3185.87,
7701,10412.50,0,0,0,0,0,0,0,0,-5,0,18,-1,0,29,0,0,7,-1,0,0,0,0,0,1,0,-1,1,-1,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,-1,0,0,-1,0,364.99,
7702,7887.50,0,0,0,0,120,0,-16,1,0,0,-34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-28,0,0,0,0,0,0,0,0,0,0,0,0,-3,0,1,1,3,0,0,0,0,0,0,2228.65,
7703,-750.00,0,0,0,1,0,1,0,0,-112,0,0,-43,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,47,13,9493.16,
7704,-437.50,0,-1,0,0,0,0,0,5,0,0,0,0,19,0,1,-2,0,0,-1,0,19,0,-14,0,0,0,0,0,0,0,0,0,0,0,0,0,-10,0,0,0,0,0,0,0,0,0,0,0,0,-3345.34,
7705,-2350.00,0,0,0,0,-65,0,19,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-8739.88,
7706,4850.00,0,-43,0,0,0,0,0,0,0,2,0,0,0,-1,5,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,5718.83,
7707,-11150.00,0,0,0,0,-114,0,51,0,0,0,0,-2,0,24,0,0,0,0,0,0,0,0,-6,0,0,0,0,0,0,0,0,0,0,-8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-3168.59,
7708,-7000.00,0,0,0,0,10,0,0,0,0,0,0,22,-4,0,0,0,0,2,0,0,0,0,0,0,0,0,12,0,2,0,0,0,0,0,0,-1,0,0,0,0,0,0,0,-41,0,-16,0,0,0,264.32,
7709,4537.50,0,0,0,22,0,0,0,0,69,-2,0,0,0,-18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11446.57,
7710,-12600.00,0,46,28,-31,0,0,-1,0,0,0,0,0,0,0,0,0,0,0,-19,-1,0,0,-1,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,1,0,0,0,0,1,0,0,0,7717.88,
7711,-1787.50,0,13,0,0,-15,0,0,0,0,-9,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,622.21,
7712,4675.00,0,0,0,0,0,0,0,0,-38,0,93,-31,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2043.39,
7713,4725.00,0,0,0,61,0,0,0,-6,28,0,0,-66,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2396.77,
7714,-1800.00,0,0,0,27,0,0,-50,0,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1786.17,
7715,5575.00,-96,0,0,0,27,0,31,0,0,0,-7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-8962.01,
7716,-5662.50,0,0,0,0,0,27,0,0,-29,-45,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2863.46,
7717,1950.00,0,0,0,0,0,0,0,-12,152,-23,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-49,0,3733.78,
7718,4812.50,59,0,0,0,0,0,0,-3,0,-56,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4242.42,
7719,-2162.50,0,0,0,-14,0,0,0,0,0,0,-157,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,-2874.37,
7720,-8425.00,-18,0,0,0,0,0,45,0,0,0,0,-79,0,19,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-918.42,
7721,-8437.50,0,0,-7,0,-99,0,0,0,0,31,0,0,1,0,0,0,0,-28,0,0,0,-5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,0,0,0,0,0,0,1,0,2,-5559.81,
7722,5775.00,-3,0,0,47,0,10,0,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-12,0,0,-5,0,0,0,0,0,0,0,0,0,0,0,7889.06,
7723,10125.00,0,0,93,0,0,6,0,0,0,-3,0,0,0,-28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-3909.26,
7724,-4825.00,0,0,0,0,0,0,0,18,0,-22,70,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-25,0,7,0,0,0,0,0,19,0,-2362.28,
7725,9062.50,0,0,12,0,-10,0,0,-1,34,0,0,0,0,0,0,0,-8,0,0,0,0,0,0,-10,0,0,0,-11,0,0,0,0,0,0,0,0,0,0,27,0,0,0,0,0,0,0,0,0,0,-8301.90,
7726,3775.00,0,0,0,0,0,0,0,2,0,0,193,0,-3,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,-1,0,0,0,0,0,0,-1875.77,
7727,-437.50,0,0,-19,-36,0,0,1,0,0,0,0,5,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,84,0,1,0,0,0,-1,0,0,0,0,0,0,0,0,0,0,-76,-1,-1285.88,
7728,2575.00,0,-1,17,-12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-7181.29,
7729,-4375.00,24,-25,0,0,-1,0,0,0,0,0,80,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,4,0,0,5,0,0,0,0,0,0,0,0,0,-5,0,0,0,0,0,0,0,-5313.58,
7730,-2225.00,0,0,0,0,0,0,0,17,0,0,-67,-20,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-17,14,0,0,7,0,0,0,0,0,0,0,0,0,-1701.26,
7731,-9775.00,0,0,0,0,0,-12,0,25,0,0,-31,0,12,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,0,9,-19,15,-10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-5944.36,
7732,2625.00,5,0,0,0,0,0,0,-18,0,0,-163,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,9,0,0,0,0,0,0,0,0,0,0,0,0,1993.42,
7733,10950.00,0,-89,0,1,0,0,0,0,0,0,0,-9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,1349.53,
7734,5150.00,0,0,-11,0,0,0,0,0,0,0,144,0,9,-19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,-4730.43,
7735,-5837.50,0,-15,-58,0,0,0,0,0,1,32,0,0,0,0,0,11,3,0,0,0,0,0,0,0,0,-12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1435.42,
7736,5250.00,17,0,0,6,0,0,0,0,-70,0,0,0,-3,0,0,0,0,0,0,0,-8,0,0,0,0,0,-7,0,0,0,-1,0,0,17,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-7775.51,
7737,-1100.00,0,0,41,6,-1,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,0,0,0,0,0,-2,0,0,-1,0,0,0,0,12,0,-1,0,0,0,0,0,-5,-8604.26,
7738,1787.50,-1,0,0,0,0,0,-41,59,0,0,0,4,0,0,0,0,0,0,0,-7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-8396.84,
7739,-2412.50,0,0,0,0,4,0,8,-34,0,0,0,0,0,-7,0,0,0,0,0,0,0,-3,4,0,0,0,0,0,0,0,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-74.28,
7740,-1500.00,1,0,0,0,-19,0,0,-4,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,526.62,
7741,8525.00,0,0,0,-9,53,0,0,0,0,30,0,0,-45,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-7638.34,
7742,-8387.50,-15,0,0,0,0,0,58,0,-15,0,0,0,0,20,0,0,-20,0,0,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13336.04,
7743,500.00,0,-1,0,-1,0,0,46,0,0,0,107,0,0,0,0,0,0,-30,0,0,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-615.42,
7744,5275.00,0,0,0,18,0,0,59,0,0,0,0,-13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-11,0,0,0,0,-1,0,0,0,0,0,0,0,0,6895.57,
7745,-450.00,0,-1,0,0,0,2,-40,0,0,0,0,0,20,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,-26,2,0,-8,1,0,0,0,0,0,0,0,-8908.54,
7746,-2725.00,0,0,0,0,0,0,12,0,0,12,0,-46,-9,0,0,0,0,0,5,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-35,0,7,0,0,0,0,0,0,0,0,0,1239.99,
7747,7000.00,-10,0,0,0,0,-25,1,0,0,22,0,0,0,0,0,0,0,0,0,0,0,-12,0,0,0,-10,0,0,-5,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,17,0,-1466.27,
7748,-600.00,0,0,-1,0,-14,0,2,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-4617.49,
7749,-6225.00,0,0,0,0,0,-12,0,0,0,1,-44,51,0,0,16,0,0,-65,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-4114.63,
7750,12825.00,-16,-1,0,0,22,0,0,0,0,0,0,88,0,0,0,0,0,0,0,0,0,0,0,-2,-21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-8143.99,
7751,3100.00,-23,0,0,0,0,0,0,0,29,72,0,0,0,-4,0,0,0,0,0,0,-13,0,0,0,-13,0,0,0,0,0,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-7597.65,
7752,9875.00,0,0,0,0,0,18,25,0,-99,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,416.56,
7753,-11425.00,0,0,0,-2,0,0,-9,0,0,0,47,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2317.06,
7754,-15087.50,0,0,-16,0,0,0,25,12,-9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,0,0,0,0,0,0,0,0,-5,0,0,0,-27,0,0,0,0,-1,0,0,0,0,0,0,4834.00,
7755,-4837.50,-11,0,0,0,0,0,0,6,0,0,0,-65,5,0,0,0,0,-15,0,8,23,-1,0,0,0,0,0,0,-2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-3083.07,
7756,7175.00,0,0,0,-63,77,15,0,0,0,0,0,-17,0,0,0,3,0,0,0,0,0,0,0,-3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,1823.78,
7757,-11075.00,0,0,0,0,-72,0,0,0,0,23,0,-63,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,3,0,0,11699.12,
7758,-1312.50,0,0,0,0,73,0,-31,0,0,0,-54,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-13,0,0,-2,0,0,0,5,0,0,0,0,0,0,99.51,
7759,-5287.50,0,0,18,0,-109,0,0,0,0,0,-62,0,0,13,0,0,0,0,0,0,0,-5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,3,0,0,0,0,0,0,0,0,0,-3544.98,
7760,-4500.00,0,0,0,0,0,0,-73,14,0,0,-1,0,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3246.79,
7761,3800.00,-17,0,0,0,0,0,0,0,97,0,11,-25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3448.20,
7762,-5712.50,-51,0,80,0,0,0,-5,0,0,0,0,1,0,0,0,0,-15,0,0,0,0,0,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,-7310.46,
7763,1512.50,0,3,0,0,98,-6,-45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-8214.31,
7764,6300.00,0,42,0,0,0,0,0,0,0,0,114,-1,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,-1,0,-1,0,0,0,0,-1141.82,
7765,8787.50,0,0,-22,0,0,-15,0,0,0,0,0,55,0,16,0,0,0,-1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,-3,0,0,0,-21,0,0,0,0,0,0,0,0,0,0,5752.76,
7766,12300.00,0,0,31,0,44,0,0,-98,0,0,0,0,-1,0,0,0,0,0,0,0,0,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-779.07,
7767,-10387.50,-5,0,-15,10,0,0,0,0,0,48,0,0,0,0,0,0,0,-19,0,0,0,0,0,-18,0,0,0,0,0,0,0,0,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2143.26,
7768,1750.00,0,-5,-34,0,0,13,0,0,87,0,0,0,0,0,-10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,3,0,0,0,0,0,0,0,0,0,0,0,-11432.64,
7769,-5687.50,83,0,-1,0,0,0,0,0,0,0,0,-15,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-9,0,0,0,0,0,-1,0,-2,0,0,0,0,0,0,-2061.39,
7770,5600.00,-89,0,0,0,0,1,0,0,159,0,0,0,-5,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4925.39,
7771,-4400.00,0,-40,0,0,0,0,0,-1,0,0,0,11,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-4726.42,
7772,2200.00,0,0,0,-6,37,0,0,0,0,-12,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11721.85,
7773,-1375.00,0,0,11,0,0,-18,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-11897.16,
7774,2800.00,0,-21,14,0,-13,0,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-11154.35,
7775,-10937.50,0,-1,-24,0,0,0,1,0,0,0,0,39,0,0,10,7,0,0,0,0,0,0,-4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,1,0,0,0,0,-1,-1,0,0,0,0,-7742.54,
7776,-5500.00,0,0,0,0,0,-97,0,-2,0,0,0,42,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,-2598.20,
7777,-2350.00,0,19,0,0,0,0,-23,0,0,-4,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-4164.54,
7778,-4550.00,0,0,0,0,0,7,1,0,0,0,0,0,-5,-7,0,0,0,0,15,0,0,-17,0,0,0,0,0,0,-1,-16,0,1,0,5,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,-11023.94,
7779,-7350.00,0,0,0,0,25,0,0,0,0,0,0,-54,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,1173.21,
7780,-2000.00,0,-86,0,0,32,0,0,31,0,0,0,-4,0,0,0,0,0,0,0,0,0,0,17,0,0,-4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-10722.33,
7781,10187.50,0,0,0,0,0,0,-10,2,0,-1,0,0,0,0,0,0,0,21,0,-1,0,0,0,12,0,0,-11,0,0,20,0,-6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-9256.45,
7782,7487.50,0,0,0,0,0,0,-9,57,0,0,0,-32,1,0,0,0,8,0,0,-14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6054.95,
7783,-3800.00,0,0,-42,0,0,0,-14,0,0,26,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-3620.39,
7784,-5612.50,8,0,0,-5,0,0,-5,18,0,0,0,0,0,0,0,0,0,-37,0,0,0,0,0,0,0,-4,0,4,0,0,0,0,12,0,0,-5,0,0,-11,0,0,0,0,0,0,0,0,0,0,-3307.97,
7785,575.00,32,0,0,-34,0,0,0,0,0,0,135,-14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-5700.25,
7786,875.00,-71,0,0,0,0,4,-6,0,0,0,0,42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,-6024.87,
7787,-13712.50,-16,0,0,0,0,44,0,0,0,-8,27,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,-22,0,0,0,0,-4,0,0,2,0,-1,0,0,0,0,8,8604.97,
7788,-3262.50,0,3,0,-2,0,-16,0,0,0,2,0,0,0,0,0,0,0,0,0,-4,0,-7,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9065.53,
7789,3750.00,0,53,0,-25,0,0,0,0,0,0,0,0,0,-21,0,0,0,0,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1078.81,
7790,5125.00,0,0,0,30,0,0,-50,-6,0,0,119,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,-5,0,0,0,0,0,0,0,0,0,0,0,0,-76.98,
7791,-1175.00,0,0,-45,0,23,0,0,0,0,0,-23,0,0,0,0,0,5,0,0,0,16,0,-12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-354.13,
7792,-10500.00,0,22,77,0,-1,0,0,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,-1,-1,0,0,0,877.67,
7793,2525.00,0,0,0,-4,13,0,0,0,0,0,0,14,0,-6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,894.72,
7794,-2000.00,0,15,-27,0,0,0,8,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5268.96,
7795,-4537.50,0,0,0,0,0,0,0,0,-129,30,0,0,-8,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,-7,0,0,5,0,0,0,0,0,0,0,1,0,0,5952.15,
7796,-1050.00,0,0,1,0,0,0,0,9,0,0,-38,-2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10131.40,
7797,-8050.00,-42,0,0,0,0,7,1,0,0,0,0,0,0,-28,10,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,7,0,0,0,0,0,0,0,0,-4432.39,
7798,-1400.00,0,-19,0,0,0,3,0,36,-55,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-11354.17,
7799,-550.00,0,26,0,-21,0,0,0,0,0,-69,0,0,20,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-9918.98,
7800,-950.00,0,0,0,0,-16,7,0,0,0,0,-7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3220.27,
7801,-4200.00,0,0,0,39,0,0,-49,0,20,0,-59,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-9849.61,
7802,1212.50,0,3,0,0,0,0,0,0,-5,0,0,-7,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1348.14,
7803,3275.00,0,-25,0,0,0,0,16,0,0,-1,167,0,0,0,-1,0,0,0,0,0,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3582.51,
7804,7200.00,32,0,0,0,0,0,0,0,0,0,0,-5,21,0,-3,-4,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-678.00,
7805,-400.00,-4,0,0,0,4,0,4,0,0,0,0,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-10665.79,
7806,-3625.00,0,47,0,1,0,0,0,0,0,0,0,-10,-26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11688.35,
7807,-2987.50,0,0,0,0,0,0,0,49,-67,0,1,-25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,420.39,
7808,4400.00,0,0,0,-12,0,0,-40,0,0,93,0,6,0,0,0,-15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-4903.77,
7809,11950.00,0,0,0,0,-30,1,0,-11,0,0,0,1,0,0,0,0,0,0,0,0,0,0,-14,0,0,0,0,26,1,0,0,0,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,-73,0,-4086.12,
7810,-4100.00,0,0,0,0,0,0,0,0,0,0,-77,0,3,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-3320.99,
7811,-3050.00,0,0,0,0,0,30,0,0,-39,0,17,0,-13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-7496.08,
7812,8850.00,0,0,0,0,42,0,0,-21,0,0,0,28,0,0,0,-13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,13,0,0,-10,0,0,0,0,0,0,0,0,0,-4954.26,
7813,4037.50,0,0,0,-1,0,0,0,0,0,0,0,15,0,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-18,0,0,0,0,0,0,0,0,0,-8680.94,
7814,1312.50,-32,0,0,0,0,1,0,0,0,0,-124,0,0,1,1,0,0,0,-2,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,-10993.59,
7815,400.00,0,0,0,0,-53,0,37,-19,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-4991.79,
7816,637.50,0,0,60,0,0,0,33,0,0,0,-1,0,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,1,0,0,1,80.97,
