Name,Weight,NormalizedWeight,AdvantagedIterations,AdvantagedWins,DisadvantagedIterations,DisadvantagedWins,NeutralIterations,NeutralWins
vs. Hunter,37.22,0.37,13.32,62.68,0.00,0.00,86.68,57.08
vs. Guardian Shield,-23.26,-0.23,12.85,57.88,0.00,0.00,87.15,57.82
vs. Recall,1.98,0.02,13.53,51.86,0.00,0.00,86.47,58.76
vs. Recall Hunter,33.16,0.33,13.20,63.14,0.00,0.00,86.80,57.02
vs. Scorpion,-9.85,-0.10,13.44,48.77,0.00,0.00,86.56,59.24
vs. Beetle,37.36,0.37,13.07,63.45,0.00,0.00,86.93,56.98
vs. Blink,11.71,0.12,13.22,56.56,0.00,0.00,86.78,58.02
vs. Blink Hunter,37.16,0.37,13.46,65.09,0.00,0.00,86.54,56.70
vs. Gunbot,2.47,0.02,13.24,54.65,0.00,0.00,86.76,58.31
vs. Missilebot,38.41,0.38,13.30,63.27,0.00,0.00,86.70,56.99
vs. Wasp,-5.81,-0.06,13.39,51.15,0.00,0.00,86.61,58.86
vs. Hornet,40.60,0.41,13.27,64.95,0.00,0.00,86.73,56.74
vs. Knight,-19.32,-0.19,13.39,51.29,0.00,0.00,86.61,58.84
vs. Crossbow,47.98,0.48,13.30,61.32,0.00,0.00,86.70,57.29
vs. Ballista,138.32,1.38,6.01,66.55,0.00,0.00,93.99,57.27
vs. King Crab,26.76,0.27,5.87,63.21,0.00,0.00,94.13,57.49
vs. Crusader,-61.77,-0.62,5.86,54.38,0.00,0.00,94.14,58.04
vs. Bomber,11.93,0.12,5.93,63.33,0.00,0.00,94.07,57.48
vs. Shocker,138.01,1.38,6.06,64.28,0.00,0.00,93.94,57.41
vs. Recall Shocker,172.24,1.72,5.93,63.72,0.00,0.00,94.07,57.46
vs. Mortar,49.12,0.49,6.01,49.59,0.00,0.00,93.99,58.36
vs. Swift Shocker,131.56,1.32,5.93,67.98,0.00,0.00,94.07,57.19
vs. Heavy Hunter,149.40,1.49,6.05,66.85,0.00,0.00,93.95,57.25
vs. Destroyer,157.42,1.57,5.96,64.33,0.00,0.00,94.04,57.42
vs. Raider,134.25,1.34,5.92,70.73,0.00,0.00,94.08,57.02
vs. Turret,259.59,2.60,5.98,69.54,0.00,0.00,94.02,57.08
vs. Heavy Ballista,21.22,0.21,6.38,54.25,0.00,0.00,93.62,58.07
vs. Gargantua,-150.17,-1.50,6.43,44.93,0.00,0.00,93.57,58.72
vs. Sniper,-17.05,-0.17,6.40,49.59,0.00,0.00,93.60,58.39
vs. Advanced Blink,33.80,0.34,6.51,59.40,0.00,0.00,93.49,57.72
vs. Assaultbot,-4.00,-0.04,6.59,47.98,0.00,0.00,93.41,58.52
vs. Advancedbot,18.91,0.19,6.45,58.32,0.00,0.00,93.55,57.79
vs. Behemoth,-152.49,-1.52,6.54,42.36,0.00,0.00,93.46,58.91
vs. Advanced Mortar,26.45,0.26,6.48,47.70,0.00,0.00,93.52,58.53
vs. Blaster,129.12,1.29,6.45,54.80,0.00,0.00,93.55,58.04
vs. Butterfly,-85.70,-0.86,8.81,55.88,0.00,0.00,91.19,58.02
vs. Dragonfly,-90.72,-0.91,9.11,57.92,0.00,0.00,90.89,57.82
vs. Falcon,-158.09,-1.58,9.00,45.98,0.00,0.00,91.00,59.00
vs. Airship,-76.67,-0.77,8.91,59.42,0.00,0.00,91.09,57.67
vs. Advanced Recall,28.89,0.29,8.95,58.82,0.00,0.00,91.05,57.73
vs. Mammoth,-61.61,-0.62,8.81,51.72,0.00,0.00,91.19,58.42
vs. Stinger,127.80,1.28,8.89,67.22,0.00,0.00,91.11,56.91
vs. Flak Turret,-26.68,-0.27,8.90,67.16,0.00,0.00,91.10,56.92
vs. Bulwark,-364.02,-3.64,6.49,36.26,0.00,0.00,93.51,59.33
vs. Katbus,-378.68,-3.79,6.54,37.26,0.00,0.00,93.46,59.27
vs. Locust,-44.66,-0.45,6.65,53.20,0.00,0.00,93.35,58.16
vs. Kraken,-3662.78,-36.63,2.99,7.30,0.00,0.00,97.01,59.39
vs. Predator,133.51,1.34,6.56,62.28,0.00,0.00,93.44,57.52
vs. Valkyrie,-98.82,-0.99,6.60,54.42,0.00,0.00,93.40,58.07
vs. Artillery,108.23,1.08,6.52,52.24,0.00,0.00,93.48,58.22
vs. Advanced Destroyer,76.26,0.76,6.59,52.77,0.00,0.00,93.41,58.19
vs. Shade,-156.32,-1.56,6.72,45.82,0.00,0.00,93.28,58.69
vs. Ranking,-0.01,-0.63,0.00,0.00,100.00,57.83,0.00,0.00
vs. Aggression,-0.59,-0.59,0.00,0.00,100.00,57.83,0.00,0.00
Crab,33.17,0.33,13.35,56.67,0.00,0.00,86.65,52.18
Hunter,4.31,0.04,13.21,50.64,0.00,0.00,86.79,53.10
Guardian Shield,-169.86,-1.70,13.23,51.84,0.00,0.00,86.77,52.92
Recall,9.35,0.09,13.22,56.24,0.00,0.00,86.78,52.25
Recall Hunter,2.39,0.02,13.58,49.46,0.00,0.00,86.42,53.30
Scorpion,21.24,0.21,13.22,59.35,0.00,0.00,86.78,51.78
Beetle,4.55,0.05,13.23,50.37,0.00,0.00,86.77,53.15
Blink,14.63,0.15,13.20,55.11,0.00,0.00,86.80,52.43
Blink Hunter,3.69,0.04,13.32,47.56,0.00,0.00,86.68,53.58
Gunbot,4.52,0.05,13.39,54.78,0.00,0.00,86.61,52.47
Missilebot,2.48,0.02,13.43,49.98,0.00,0.00,86.57,53.21
Wasp,11.79,0.12,13.32,56.24,0.00,0.00,86.68,52.25
Hornet,1.78,0.02,13.35,47.75,0.00,0.00,86.65,53.55
Knight,25.92,0.26,13.17,55.33,0.00,0.00,86.83,52.39
Crossbow,4.76,0.05,13.22,50.49,0.00,0.00,86.78,53.13
Ballista,10.48,0.10,7.07,47.81,0.00,0.00,92.93,53.16
King Crab,64.22,0.64,7.24,51.21,0.00,0.00,92.76,52.90
Crusader,74.04,0.74,7.02,54.96,0.00,0.00,92.98,52.61
Bomber,27.13,0.27,7.21,53.76,0.00,0.00,92.79,52.70
Shocker,18.33,0.18,7.07,52.39,0.00,0.00,92.93,52.81
Recall Shocker,18.16,0.18,6.92,54.08,0.00,0.00,93.08,52.68
Mortar,39.21,0.39,7.17,63.34,0.00,0.00,92.83,51.96
Swift Shocker,32.63,0.33,7.13,50.79,0.00,0.00,92.87,52.93
Heavy Hunter,13.64,0.14,7.16,51.09,0.00,0.00,92.84,52.91
Destroyer,9.47,0.09,7.13,51.58,0.00,0.00,92.87,52.87
Raider,9.45,0.09,6.96,40.46,0.00,0.00,93.04,53.70
Turret,-1.47,-0.01,7.10,54.41,0.00,0.00,92.90,52.65
Heavy Ballista,76.57,0.77,8.16,53.26,0.00,0.00,91.84,52.74
Gargantua,53.92,0.54,8.20,60.94,0.00,0.00,91.80,52.05
Sniper,35.87,0.36,8.42,54.92,0.00,0.00,91.58,52.58
Matter,0.44,0.55,87.28,53.80,12.70,45.76,0.02,31.25
Energy,0.51,0.64,87.38,53.72,12.59,46.24,0.03,46.15
Bandwidth,-6.95,-0.35,87.63,53.78,12.35,45.72,0.02,40.00
Health,0.04,2.39,87.28,53.89,12.69,45.17,0.03,47.83
Radius,-48.98,-0.98,87.35,53.85,12.64,45.41,0.02,26.67
Speed,9.71,0.80,87.39,53.69,12.59,46.47,0.02,23.08
Damage,1.75,1.22,87.43,53.78,12.55,45.82,0.02,62.50
Duration,-288.23,-2.45,87.41,53.68,12.57,46.50,0.02,63.16
Windup,-322.98,-0.32,87.35,53.76,12.63,46.01,0.02,31.25
Recoil,-9.00,-0.04,87.44,53.74,12.54,46.14,0.02,33.33
WeaponSpeed,-0.08,-0.01,87.62,53.69,12.36,46.35,0.02,52.94
Range,35.41,2.83,87.27,53.81,12.71,45.71,0.02,28.57
Splash,0.00,-0.10,0.00,0.00,0.00,0.00,100.00,52.78
Assaultbot,9.27,0.09,8.30,61.61,0.00,0.00,91.70,51.98
Advancedbot,6.16,0.06,8.48,56.28,0.00,0.00,91.52,52.46
Behemoth,75.03,0.75,8.16,57.77,0.00,0.00,91.84,52.34
Advanced Mortar,50.14,0.50,8.20,67.66,0.00,0.00,91.80,51.45
Blaster,57.29,0.57,8.28,63.69,0.00,0.00,91.72,51.79
Butterfly,8.35,0.08,3.46,47.60,0.00,0.00,96.54,52.96
Dragonfly,23.33,0.23,3.33,48.05,0.00,0.00,96.67,52.94
Falcon,18.31,0.18,3.24,51.74,0.00,0.00,96.76,52.81
Airship,6.92,0.07,3.35,48.62,0.00,0.00,96.65,52.92
Advanced Recall,9.48,0.09,3.43,51.52,0.00,0.00,96.57,52.82
Mammoth,69.42,0.69,3.28,53.60,0.00,0.00,96.72,52.75
Stinger,24.18,0.24,3.32,45.29,0.00,0.00,96.68,53.04
Flak Turret,5.26,0.05,3.41,49.02,0.00,0.00,96.59,52.91
Bulwark,27.08,0.27,2.96,55.61,0.00,0.00,97.04,52.69
Katbus,68.19,0.68,3.14,55.12,0.00,0.00,96.86,52.70
Locust,11.56,0.12,3.22,44.87,0.00,0.00,96.78,53.04
Kraken,451.96,4.52,1.26,84.68,0.00,0.00,98.74,52.37
Predator,22.62,0.23,3.17,46.66,0.00,0.00,96.83,52.98
Valkyrie,28.65,0.29,2.97,50.14,0.00,0.00,97.03,52.86
Artillery,37.99,0.38,3.04,52.52,0.00,0.00,96.96,52.79
Advanced Destroyer,3.09,0.03,3.08,50.51,0.00,0.00,96.92,52.85
Shade,58.19,0.58,3.07,51.11,0.00,0.00,96.93,52.83
Ranking,0.00,0.12,0.00,0.00,100.00,52.78,0.00,0.00
Aggression,0.01,0.01,0.00,0.00,100.00,52.78,0.00,0.00
vs. Crab,-38.28,-0.38,13.50,45.30,0.00,0.00,86.50,53.95
vs. Hunter,-6.39,-0.06,13.24,57.86,0.00,0.00,86.76,52.00
vs. Guardian Shield,-74.30,-0.74,13.01,53.43,0.00,0.00,86.99,52.68
vs. Recall,-32.63,-0.33,13.23,44.13,0.00,0.00,86.77,54.10
vs. Recall Hunter,-4.93,-0.05,13.26,59.07,0.00,0.00,86.74,51.82
vs. Scorpion,-23.19,-0.23,13.37,42.21,0.00,0.00,86.63,54.41
vs. Beetle,-10.61,-0.11,13.06,56.88,0.00,0.00,86.94,52.16
vs. Blink,-33.74,-0.34,13.30,45.71,0.00,0.00,86.70,53.86
vs. Blink Hunter,4.09,0.04,13.43,61.87,0.00,0.00,86.57,51.37
vs. Gunbot,-14.66,-0.15,13.18,45.74,0.00,0.00,86.82,53.85
vs. Missilebot,-8.08,-0.08,13.41,57.27,0.00,0.00,86.59,52.08
vs. Wasp,-11.87,-0.12,13.40,47.12,0.00,0.00,86.60,53.65
vs. Hornet,5.06,0.05,13.41,60.83,0.00,0.00,86.59,51.53
vs. Knight,66.92,0.67,13.33,52.79,0.00,0.00,86.67,52.78
vs. Crossbow,140.34,1.40,13.16,61.84,0.00,0.00,86.84,51.41
vs. Ballista,25.35,0.25,6.02,58.36,0.00,0.00,93.98,52.42
vs. King Crab,231.66,2.32,6.03,63.56,0.00,0.00,93.97,52.09
vs. Crusader,172.07,1.72,5.88,57.92,0.00,0.00,94.12,52.46
vs. Bomber,-49.07,-0.49,5.85,54.92,0.00,0.00,94.15,52.65
vs. Shocker,-7.15,-0.07,5.98,55.89,0.00,0.00,94.02,52.58
vs. Recall Shocker,-48.46,-0.48,5.84,51.15,0.00,0.00,94.16,52.88
vs. Mortar,-126.00,-1.26,6.00,38.06,0.00,0.00,94.00,53.72
vs. Swift Shocker,1.84,0.02,5.94,59.04,0.00,0.00,94.06,52.38
vs. Heavy Hunter,1.16,0.01,5.98,60.28,0.00,0.00,94.02,52.30
vs. Destroyer,-146.56,-1.47,5.96,43.63,0.00,0.00,94.04,53.36
vs. Raider,71.30,0.71,5.93,66.87,0.00,0.00,94.07,51.89
vs. Turret,67.96,0.68,5.92,52.36,0.00,0.00,94.08,52.81
vs. Heavy Ballista,140.41,1.40,6.44,49.24,0.00,0.00,93.56,53.02
vs. Gargantua,263.81,2.64,6.40,47.57,0.00,0.00,93.60,53.14
vs. Sniper,-138.23,-1.38,6.39,40.32,0.00,0.00,93.61,53.63
vs. Advanced Blink,11.65,0.12,6.49,50.20,0.00,0.00,93.51,52.96
vs. Assaultbot,-29.57,-0.30,6.62,32.71,0.00,0.00,93.38,54.20
vs. Advancedbot,-30.43,-0.30,6.48,41.10,0.00,0.00,93.52,53.59
vs. Behemoth,23.52,0.24,6.45,45.06,0.00,0.00,93.55,53.31
vs. Advanced Mortar,-130.88,-1.31,6.41,35.01,0.00,0.00,93.59,54.00
vs. Blaster,-128.61,-1.29,6.33,40.42,0.00,0.00,93.67,53.61
vs. Butterfly,-157.39,-1.57,8.81,47.42,0.00,0.00,91.19,53.30
vs. Dragonfly,-73.77,-0.74,8.73,56.24,0.00,0.00,91.27,52.45
vs. Falcon,-115.05,-1.15,8.90,46.13,0.00,0.00,91.10,53.43
vs. Airship,36.51,0.37,8.76,61.68,0.00,0.00,91.24,51.92
vs. Advanced Recall,-53.87,-0.54,8.92,47.53,0.00,0.00,91.08,53.29
vs. Mammoth,146.39,1.46,8.89,57.90,0.00,0.00,91.11,52.28
vs. Stinger,-64.53,-0.65,8.67,61.22,0.00,0.00,91.33,51.98
vs. Flak Turret,167.29,1.67,8.79,66.49,0.00,0.00,91.21,51.46
vs. Bulwark,141.72,1.42,6.52,48.80,0.00,0.00,93.48,53.06
vs. Katbus,91.48,0.91,6.44,48.21,0.00,0.00,93.56,53.09
vs. Locust,-31.17,-0.31,6.64,53.78,0.00,0.00,93.36,52.71
vs. Kraken,-342.38,-3.42,2.98,29.04,0.00,0.00,97.02,53.51
vs. Predator,22.73,0.23,6.71,63.36,0.00,0.00,93.29,52.02
vs. Valkyrie,14.02,0.14,6.44,59.15,0.00,0.00,93.56,52.34
vs. Artillery,-91.33,-0.91,6.45,46.93,0.00,0.00,93.55,53.18
vs. Advanced Destroyer,-200.27,-2.00,6.43,39.62,0.00,0.00,93.57,53.68
vs. Shade,-72.72,-0.73,6.54,51.76,0.00,0.00,93.46,52.85
vs. Ranking,-0.00,-0.10,0.00,0.00,100.00,52.78,0.00,0.00
vs. Aggression,0.28,0.28,0.00,0.00,100.00,52.78,0.00,0.00
Crab,26.47,0.26,13.08,64.42,0.00,0.00,86.92,62.62
Hunter,-3.39,-0.03,13.02,62.05,0.00,0.00,86.98,62.98
Guardian Shield,-277.66,-2.78,13.34,61.24,0.00,0.00,86.66,63.11
Recall,6.56,0.07,13.45,64.29,0.00,0.00,86.55,62.64
Recall Hunter,4.01,0.04,13.27,63.06,0.00,0.00,86.73,62.83
Scorpion,15.01,0.15,13.21,66.15,0.00,0.00,86.79,62.36
Beetle,-1.32,-0.01,13.34,62.08,0.00,0.00,86.66,62.98
Blink,-3.10,-0.03,13.23,61.46,0.00,0.00,86.77,63.07
Blink Hunter,-0.08,-0.00,13.45,60.93,0.00,0.00,86.55,63.16
Gunbot,3.00,0.03,13.22,62.82,0.00,0.00,86.78,62.86
Missilebot,1.43,0.01,13.30,62.68,0.00,0.00,86.70,62.89
Wasp,3.41,0.03,13.48,63.89,0.00,0.00,86.52,62.70
Hornet,-8.97,-0.09,13.43,60.72,0.00,0.00,86.57,63.19
Knight,13.15,0.13,13.41,63.28,0.00,0.00,86.59,62.79
Crossbow,2.18,0.02,13.18,63.89,0.00,0.00,86.82,62.70
Ballista,-21.80,-0.22,7.10,56.79,0.00,0.00,92.90,63.32
King Crab,19.25,0.19,7.12,59.80,0.00,0.00,92.88,63.09
Crusader,79.90,0.80,7.06,65.16,0.00,0.00,92.94,62.68
Bomber,-35.96,-0.36,7.17,60.67,0.00,0.00,92.83,63.03
Shocker,-20.85,-0.21,7.07,59.01,0.00,0.00,92.93,63.15
Recall Shocker,-10.15,-0.10,7.07,61.93,0.00,0.00,92.93,62.93
Mortar,-29.99,-0.30,7.03,68.27,0.00,0.00,92.97,62.45
Swift Shocker,-57.01,-0.57,6.97,57.47,0.00,0.00,93.03,63.26
Heavy Hunter,9.80,0.10,7.17,64.68,0.00,0.00,92.83,62.72
Destroyer,-17.24,-0.17,7.13,59.92,0.00,0.00,92.87,63.08
Raider,28.09,0.28,7.12,53.03,0.00,0.00,92.88,63.61
Turret,8.74,0.09,7.20,64.48,0.00,0.00,92.80,62.73
Heavy Ballista,-79.60,-0.80,8.12,59.90,0.00,0.00,91.88,63.12
Gargantua,9.58,0.10,8.03,74.41,0.00,0.00,91.97,61.85
Sniper,-61.83,-0.62,8.15,61.87,0.00,0.00,91.85,62.95
Advanced Blink,11.33,0.11,8.25,61.61,0.00,0.00,91.75,62.97
Matter,0.33,0.16,95.31,63.80,4.68,43.81,0.01,33.33
Energy,0.00,-0.02,0.00,0.00,0.00,0.00,100.00,62.86
Bandwidth,-12.25,-0.12,95.50,63.67,4.50,45.60,0.01,60.00
Health,0.03,0.18,95.53,63.69,4.46,45.10,0.01,55.56
Radius,-34.01,-0.27,95.44,63.72,4.56,44.91,0.00,0.00
Speed,5.19,0.33,95.45,63.65,4.55,46.29,0.00,50.00
Damage,0.15,0.14,95.58,63.67,4.42,45.42,0.01,50.00
Duration,-84.83,-0.34,95.51,63.66,4.48,45.94,0.00,0.00
Windup,-147.06,-0.15,95.48,63.67,4.51,45.73,0.01,85.71
Recoil,-34.34,-0.09,95.51,63.68,4.48,45.31,0.00,50.00
WeaponSpeed,0.00,-0.02,0.00,0.00,0.00,0.00,100.00,62.86
Range,9.62,0.96,95.35,63.71,4.65,45.40,0.01,33.33
Splash,0.00,0.08,0.00,0.00,0.00,0.00,100.00,62.86
Advancedbot,-7.17,-0.07,8.47,67.52,0.00,0.00,91.53,62.43
Behemoth,16.64,0.17,8.29,68.63,0.00,0.00,91.71,62.34
Advanced Mortar,-31.74,-0.32,8.22,77.24,0.00,0.00,91.78,61.57
Blaster,-44.17,-0.44,8.21,69.32,0.00,0.00,91.79,62.28
Butterfly,-24.34,-0.24,3.39,55.77,0.00,0.00,96.61,63.11
Dragonfly,-25.12,-0.25,3.40,56.22,0.00,0.00,96.60,63.09
Falcon,-13.95,-0.14,3.46,58.47,0.00,0.00,96.54,63.02
Airship,-5.46,-0.05,3.49,57.42,0.00,0.00,96.51,63.06
Advanced Recall,-10.96,-0.11,3.46,56.92,0.00,0.00,96.54,63.07
Mammoth,42.49,0.42,3.42,60.67,0.00,0.00,96.58,62.94
Stinger,-33.33,-0.33,3.45,50.64,0.00,0.00,96.55,63.30
Flak Turret,-12.21,-0.12,3.53,58.15,0.00,0.00,96.47,63.03
Bulwark,-6.92,-0.07,3.07,64.04,0.00,0.00,96.93,62.82
Katbus,-53.43,-0.53,3.02,62.14,0.00,0.00,96.98,62.88
Locust,-7.31,-0.07,3.11,55.37,0.00,0.00,96.89,63.10
Kraken,-813.88,-8.14,1.45,86.00,0.00,0.00,98.55,62.52
Predator,-17.47,-0.17,3.20,54.76,0.00,0.00,96.80,63.13
Valkyrie,12.08,0.12,3.16,58.75,0.00,0.00,96.84,62.99
Artillery,-54.97,-0.55,3.21,56.65,0.00,0.00,96.79,63.06
Advanced Destroyer,-51.14,-0.51,3.14,58.59,0.00,0.00,96.86,63.00
Shade,-80.32,-0.80,3.10,57.15,0.00,0.00,96.90,63.04
Ranking,-0.01,-0.84,0.00,0.00,100.00,62.86,0.00,0.00
Aggression,-1.14,-1.14,0.00,0.00,100.00,62.86,0.00,0.00
vs. Crab,33.26,0.33,13.42,60.40,0.00,0.00,86.58,63.24
vs. Hunter,52.86,0.53,13.29,65.47,0.00,0.00,86.71,62.46
vs. Guardian Shield,-106.85,-1.07,12.89,61.76,0.00,0.00,87.11,63.02
vs. Recall,24.09,0.24,13.35,58.34,0.00,0.00,86.65,63.56
vs. Recall Hunter,53.50,0.54,13.24,65.85,0.00,0.00,86.76,62.40
vs. Scorpion,13.87,0.14,13.34,59.09,0.00,0.00,86.66,63.44
vs. Beetle,50.84,0.51,12.93,64.67,0.00,0.00,87.07,62.59
vs. Blink,26.18,0.26,13.33,60.69,0.00,0.00,86.67,63.19
vs. Blink Hunter,56.58,0.57,13.52,68.80,0.00,0.00,86.48,61.93
vs. Gunbot,12.84,0.13,13.20,59.53,0.00,0.00,86.80,63.37
vs. Missilebot,53.05,0.53,13.22,66.18,0.00,0.00,86.78,62.35
vs. Wasp,9.66,0.10,13.27,60.18,0.00,0.00,86.73,63.27
vs. Hornet,56.87,0.57,13.48,67.69,0.00,0.00,86.52,62.11
vs. Knight,60.35,0.60,13.35,59.74,0.00,0.00,86.65,63.34
vs. Crossbow,107.85,1.08,13.45,65.09,0.00,0.00,86.55,62.51
vs. Ballista,87.82,0.88,5.99,68.08,0.00,0.00,94.01,62.53
vs. King Crab,177.87,1.78,6.04,72.50,0.00,0.00,93.96,62.24
vs. Crusader,155.75,1.56,5.98,66.96,0.00,0.00,94.02,62.60
vs. Bomber,23.43,0.23,5.97,66.91,0.00,0.00,94.03,62.60
vs. Shocker,37.91,0.38,5.82,64.96,0.00,0.00,94.18,62.73
vs. Recall Shocker,-14.67,-0.15,5.91,61.48,0.00,0.00,94.09,62.94
vs. Mortar,-109.13,-1.09,5.87,46.94,0.00,0.00,94.13,63.85
vs. Swift Shocker,126.16,1.26,5.91,69.64,0.00,0.00,94.09,62.43
vs. Heavy Hunter,140.90,1.41,5.97,69.84,0.00,0.00,94.03,62.42
vs. Destroyer,116.02,1.16,5.91,66.42,0.00,0.00,94.09,62.63
vs. Raider,168.82,1.69,5.89,75.05,0.00,0.00,94.11,62.10
vs. Turret,-59.76,-0.60,5.93,54.51,0.00,0.00,94.07,63.39
vs. Heavy Ballista,-173.16,-1.73,6.40,52.05,0.00,0.00,93.60,63.60
vs. Gargantua,53.03,0.53,6.39,54.51,0.00,0.00,93.61,63.43
vs. Sniper,-91.09,-0.91,6.59,51.84,0.00,0.00,93.41,63.64
vs. Advanced Blink,155.16,1.55,6.53,68.07,0.00,0.00,93.47,62.49
vs. Assaultbot,-11.47,-0.11,6.61,49.30,0.00,0.00,93.39,63.82
vs. Advancedbot,15.34,0.15,6.50,60.53,0.00,0.00,93.50,63.02
vs. Behemoth,13.94,0.14,6.40,56.97,0.00,0.00,93.60,63.26
vs. Advanced Mortar,-122.05,-1.22,6.50,44.18,0.00,0.00,93.50,64.16
vs. Blaster,-118.12,-1.18,6.48,48.36,0.00,0.00,93.52,63.86
vs. Butterfly,-59.59,-0.60,9.02,63.21,0.00,0.00,90.98,62.82
vs. Dragonfly,-76.77,-0.77,9.10,63.54,0.00,0.00,90.90,62.79
vs. Falcon,-94.54,-0.95,8.76,55.23,0.00,0.00,91.24,63.59
vs. Airship,-53.08,-0.53,8.83,65.91,0.00,0.00,91.17,62.56
vs. Advanced Recall,36.54,0.37,9.00,64.99,0.00,0.00,91.00,62.65
vs. Mammoth,121.17,1.21,9.09,65.09,0.00,0.00,90.91,62.64
vs. Stinger,149.02,1.49,8.81,72.23,0.00,0.00,91.19,61.95
vs. Flak Turret,-0.25,-0.00,8.76,72.00,0.00,0.00,91.24,61.98
vs. Bulwark,-203.99,-2.04,6.39,46.88,0.00,0.00,93.61,63.95
vs. Katbus,-246.71,-2.47,6.40,46.82,0.00,0.00,93.60,63.95
vs. Locust,-38.62,-0.39,6.58,61.48,0.00,0.00,93.42,62.96
vs. Kraken,-2429.09,-24.29,3.02,9.83,0.00,0.00,96.98,64.51
vs. Predator,100.85,1.01,6.56,68.48,0.00,0.00,93.44,62.46
vs. Valkyrie,-62.33,-0.62,6.47,64.62,0.00,0.00,93.53,62.74
vs. Artillery,-99.33,-0.99,6.56,52.05,0.00,0.00,93.44,63.62
vs. Advanced Destroyer,44.90,0.45,6.50,61.28,0.00,0.00,93.50,62.97
vs. Shade,-166.78,-1.67,6.73,49.96,0.00,0.00,93.27,63.79
vs. Ranking,-0.01,-0.76,0.00,0.00,100.00,62.86,0.00,0.00
vs. Aggression,-0.90,-0.90,0.00,0.00,100.00,62.86,0.00,0.00
Crab,43.37,0.43,13.25,65.82,0.00,0.00,86.75,60.58
Hunter,-10.04,-0.10,13.30,56.42,0.00,0.00,86.70,62.02
Guardian Shield,-126.53,-1.27,13.16,62.20,0.00,0.00,86.84,61.13
Recall,17.68,0.18,13.26,67.13,0.00,0.00,86.74,60.38
Recall Hunter,-2.67,-0.03,13.40,57.50,0.00,0.00,86.60,61.86
Scorpion,26.79,0.27,13.32,68.72,0.00,0.00,86.68,60.13
Beetle,-11.52,-0.12,13.52,56.68,0.00,0.00,86.48,61.99
Blink,17.14,0.17,13.11,64.76,0.00,0.00,86.89,60.75
Blink Hunter,-11.20,-0.11,13.26,55.18,0.00,0.00,86.74,62.20
Gunbot,9.05,0.09,13.37,65.67,0.00,0.00,86.63,60.59
Missilebot,-7.16,-0.07,13.24,55.95,0.00,0.00,86.76,62.09
Wasp,10.38,0.10,13.34,64.77,0.00,0.00,86.66,60.74
Hornet,-22.58,-0.23,13.29,54.17,0.00,0.00,86.71,62.36
Knight,49.36,0.49,13.44,66.33,0.00,0.00,86.56,60.49
Crossbow,-18.80,-0.19,13.15,57.86,0.00,0.00,86.85,61.79
Ballista,-14.20,-0.14,7.06,55.87,0.00,0.00,92.94,61.68
King Crab,64.91,0.65,7.24,60.58,0.00,0.00,92.76,61.33
Crusader,134.34,1.34,7.19,65.44,0.00,0.00,92.81,60.95
Bomber,-10.43,-0.10,7.03,61.22,0.00,0.00,92.97,61.28
Shocker,-2.36,-0.02,7.29,57.85,0.00,0.00,92.71,61.54
Recall Shocker,-4.56,-0.05,7.24,62.18,0.00,0.00,92.76,61.20
Mortar,-13.39,-0.13,7.15,69.68,0.00,0.00,92.85,60.63
Swift Shocker,-10.08,-0.10,7.10,56.89,0.00,0.00,92.90,61.61
Heavy Hunter,-29.58,-0.30,7.12,56.35,0.00,0.00,92.88,61.65
Destroyer,-1.82,-0.02,6.95,61.11,0.00,0.00,93.05,61.29
Raider,22.95,0.23,7.19,51.23,0.00,0.00,92.81,62.05
Turret,-0.06,-0.00,7.06,62.59,0.00,0.00,92.94,61.17
Heavy Ballista,13.10,0.13,8.16,62.78,0.00,0.00,91.84,61.14
Gargantua,-5.69,-0.06,8.26,67.35,0.00,0.00,91.74,60.73
Sniper,-21.18,-0.21,8.17,64.93,0.00,0.00,91.83,60.95
Advanced Blink,43.87,0.44,8.40,56.28,0.00,0.00,91.60,61.73
Assaultbot,-3.94,-0.04,8.44,67.52,0.00,0.00,91.56,60.70
Matter,-0.40,-0.10,95.90,61.88,4.10,47.14,0.01,33.33
Energy,0.31,0.08,95.91,61.90,4.08,46.45,0.01,71.43
Bandwidth,-6.59,-0.07,95.95,61.87,4.04,47.08,0.01,50.00
Health,0.06,0.39,95.96,61.90,4.03,46.46,0.01,37.50
Radius,-54.24,-0.43,95.89,61.90,4.11,46.61,0.01,33.33
Speed,7.97,0.50,95.92,61.89,4.08,46.80,0.01,40.00
Damage,0.59,0.35,95.94,61.88,4.05,47.01,0.01,50.00
Duration,-190.43,-0.76,95.86,61.91,4.13,46.60,0.01,60.00
Windup,-272.41,-0.27,95.92,61.88,4.07,46.97,0.01,60.00
Recoil,-69.30,-0.17,95.92,61.88,4.08,47.03,0.00,25.00
WeaponSpeed,-1.30,-0.13,95.91,61.93,4.08,45.83,0.00,0.00
Range,17.83,1.78,95.91,61.87,4.08,47.32,0.01,33.33
Splash,0.00,-0.13,0.00,0.00,0.00,0.00,100.00,61.27
Behemoth,101.49,1.01,8.14,70.69,0.00,0.00,91.86,60.44
Advanced Mortar,-43.67,-0.44,8.27,70.62,0.00,0.00,91.73,60.43
Blaster,-49.08,-0.49,8.29,64.55,0.00,0.00,91.71,60.98
Butterfly,-30.04,-0.30,3.39,54.19,0.00,0.00,96.61,61.52
