Name,Weight,NormalizedWeight,AdvantagedIterations,AdvantagedWins,DisadvantagedIterations,DisadvantagedWins,NeutralIterations,NeutralWins
vs. Wasp,-0.24,-0.00,13.33,45.98,0.00,0.00,86.67,50.57
vs. Hornet,2.09,0.00,13.31,59.86,0.00,0.00,86.69,48.43
vs. Knight,3.96,0.01,13.30,41.05,0.00,0.00,86.70,51.32
vs. Crossbow,9.37,0.02,13.33,55.84,0.00,0.00,86.67,49.05
vs. Ballista,5.31,0.01,4.23,54.31,0.00,0.00,95.77,49.76
vs. King Crab,14.62,0.03,4.24,52.83,0.00,0.00,95.76,49.83
vs. Crusader,13.53,0.03,4.23,47.82,0.00,0.00,95.77,50.05
vs. Bomber,-1.61,-0.00,4.25,50.03,0.00,0.00,95.75,49.95
vs. Shocker,1.71,0.00,4.24,51.84,0.00,0.00,95.76,49.87
vs. Recall Shocker,-3.62,-0.01,4.21,47.77,0.00,0.00,95.79,50.05
vs. Mortar,-6.93,-0.02,4.24,37.49,0.00,0.00,95.76,50.51
vs. Swift Shocker,2.99,0.01,4.21,54.44,0.00,0.00,95.79,49.76
vs. Heavy Hunter,5.80,0.01,4.22,54.84,0.00,0.00,95.78,49.74
vs. Destroyer,2.80,0.01,4.24,51.36,0.00,0.00,95.76,49.89
vs. Raider,8.63,0.02,4.23,66.19,0.00,0.00,95.77,49.24
vs. Turret,6.22,0.01,4.24,43.17,0.00,0.00,95.76,50.26
vs. Heavy Ballista,9.33,0.02,2.82,43.70,0.00,0.00,97.18,50.14
vs. Gargantua,18.79,0.04,2.82,32.61,0.00,0.00,97.18,50.46
vs. Sniper,-5.71,-0.01,2.86,42.10,0.00,0.00,97.14,50.19
vs. Advanced Blink,12.00,0.03,2.86,46.64,0.00,0.00,97.14,50.05
vs. Assaultbot,-1.05,-0.00,2.86,36.91,0.00,0.00,97.14,50.34
vs. Advancedbot,-0.30,-0.00,2.86,38.42,0.00,0.00,97.14,50.30
vs. Behemoth,1.51,0.00,2.85,37.39,0.00,0.00,97.15,50.32
vs. Advanced Mortar,-6.08,-0.01,2.86,30.69,0.00,0.00,97.14,50.52
vs. Blaster,-4.76,-0.01,2.85,36.07,0.00,0.00,97.15,50.36
vs. Butterfly,-2.14,-0.00,6.34,52.45,0.00,0.00,93.66,49.79
vs. Dragonfly,-3.97,-0.01,6.36,51.55,0.00,0.00,93.64,49.85
vs. Falcon,-6.17,-0.01,6.34,44.24,0.00,0.00,93.66,50.34
vs. Airship,-1.16,-0.00,6.37,52.28,0.00,0.00,93.63,49.80
vs. Advanced Recall,-0.00,-0.00,6.36,47.36,0.00,0.00,93.64,50.13
vs. Mammoth,11.61,0.03,6.35,45.54,0.00,0.00,93.65,50.26
vs. Stinger,4.17,0.01,6.32,60.75,0.00,0.00,93.68,49.23
vs. Flak Turret,14.50,0.03,6.35,60.76,0.00,0.00,93.65,49.22
vs. Bulwark,-10.97,-0.03,2.87,37.52,0.00,0.00,97.13,50.32
vs. Katbus,-13.16,-0.03,2.88,40.31,0.00,0.00,97.12,50.24
vs. Locust,-1.54,-0.00,2.93,52.35,0.00,0.00,97.07,49.88
vs. Kraken,-92.54,-0.21,1.19,12.58,0.00,0.00,98.81,50.41
vs. Predator,3.50,0.01,2.93,54.62,0.00,0.00,97.07,49.82
vs. Valkyrie,-1.58,-0.00,2.92,50.97,0.00,0.00,97.08,49.93
vs. Artillery,-4.76,-0.01,2.91,44.65,0.00,0.00,97.09,50.11
vs. Advanced Destroyer,-2.71,-0.01,2.90,47.66,0.00,0.00,97.10,50.02
vs. Shade,-5.84,-0.01,2.91,45.89,0.00,0.00,97.09,50.08
vs. Ranking,-0.00,-0.01,0.00,0.00,100.00,49.96,0.00,0.00
vs. Aggression,-0.03,-0.01,0.00,0.00,100.00,49.96,0.00,0.00
Crab,0.19,0.00,13.34,55.02,0.00,0.00,86.66,49.18
Hunter,-0.02,-0.00,13.31,45.03,0.00,0.00,86.69,50.71
Guardian Shield,-2.32,-0.01,13.24,49.42,0.00,0.00,86.76,50.04
Recall,0.01,0.00,13.33,58.97,0.00,0.00,86.67,48.57
Recall Hunter,-0.05,-0.00,13.32,42.93,0.00,0.00,86.68,51.04
Scorpion,0.14,0.00,13.32,58.20,0.00,0.00,86.68,48.69
Beetle,-0.01,-0.00,13.36,46.21,0.00,0.00,86.64,50.53
Blink,0.08,0.00,13.31,55.14,0.00,0.00,86.69,49.16
Blink Hunter,-0.03,-0.00,13.31,38.59,0.00,0.00,86.69,51.70
Gunbot,0.01,0.00,13.30,57.21,0.00,0.00,86.70,48.84
Missilebot,-0.03,-0.00,13.31,45.27,0.00,0.00,86.69,50.68
Wasp,0.07,0.00,13.31,54.03,0.00,0.00,86.69,49.33
Hornet,0.03,0.00,13.31,40.07,0.00,0.00,86.69,51.47
Knight,0.17,0.00,13.35,58.97,0.00,0.00,86.65,48.57
Crossbow,-0.05,-0.00,13.27,44.18,0.00,0.00,86.73,50.84
Ballista,-0.09,-0.00,4.22,45.17,0.00,0.00,95.78,50.17
King Crab,0.61,0.00,4.24,46.95,0.00,0.00,95.76,50.09
Crusader,0.70,0.00,4.23,52.18,0.00,0.00,95.77,49.86
Bomber,0.32,0.00,4.23,49.79,0.00,0.00,95.77,49.96
Shocker,0.05,0.00,4.23,48.44,0.00,0.00,95.77,50.02
Recall Shocker,-0.03,-0.00,4.22,52.23,0.00,0.00,95.78,49.86
Mortar,0.25,0.00,4.24,62.23,0.00,0.00,95.76,49.41
Swift Shocker,0.34,0.00,4.23,45.60,0.00,0.00,95.77,50.15
Heavy Hunter,-0.17,-0.00,4.23,45.17,0.00,0.00,95.77,50.17
Destroyer,-0.13,-0.00,4.23,48.41,0.00,0.00,95.77,50.02
Raider,16.64,0.04,4.25,33.58,0.00,0.00,95.75,50.68
Turret,-0.24,-0.00,4.24,56.79,0.00,0.00,95.76,49.65
Heavy Ballista,0.69,0.00,2.82,56.20,0.00,0.00,97.18,49.77
Gargantua,0.82,0.00,2.81,66.67,0.00,0.00,97.19,49.47
Sniper,0.22,0.00,2.85,57.85,0.00,0.00,97.15,49.72
Advanced Blink,0.12,0.00,2.85,52.85,0.00,0.00,97.15,49.87
Assaultbot,0.20,0.00,2.87,62.94,0.00,0.00,97.13,49.57
Advancedbot,0.14,0.00,2.88,61.33,0.00,0.00,97.12,49.62
Behemoth,1.28,0.00,2.85,62.48,0.00,0.00,97.15,49.59
Advanced Mortar,0.59,0.00,2.85,69.13,0.00,0.00,97.15,49.39
Blaster,0.80,0.00,2.85,63.68,0.00,0.00,97.15,49.55
Butterfly,-0.12,-0.00,6.36,47.64,0.00,0.00,93.64,50.11
Dragonfly,-0.12,-0.00,6.36,48.30,0.00,0.00,93.64,50.07
Falcon,-0.17,-0.00,6.35,55.51,0.00,0.00,93.66,49.58
Airship,-0.11,-0.00,6.32,47.50,0.00,0.00,93.68,50.12
Advanced Recall,-0.02,-0.00,6.37,52.60,0.00,0.00,93.63,49.78
Mammoth,0.18,0.00,6.35,54.40,0.00,0.00,93.65,49.65
Stinger,-0.07,-0.00,6.32,39.12,0.00,0.00,93.68,50.69
Flak Turret,-0.20,-0.00,6.33,38.94,0.00,0.00,93.67,50.70
Bulwark,-0.01,-0.00,2.87,62.38,0.00,0.00,97.13,49.59
Katbus,0.01,0.00,2.89,59.55,0.00,0.00,97.11,49.67
Locust,0.01,0.00,2.94,47.31,0.00,0.00,97.06,50.04
Kraken,1.05,0.00,1.19,87.21,0.00,0.00,98.81,49.51
Predator,0.02,0.00,2.93,45.35,0.00,0.00,97.07,50.09
Valkyrie,0.02,0.00,2.90,49.17,0.00,0.00,97.10,49.98
Artillery,0.01,0.00,2.92,55.24,0.00,0.00,97.08,49.80
Advanced Destroyer,0.02,0.00,2.91,52.39,0.00,0.00,97.09,49.88
Shade,0.05,0.00,2.91,54.36,0.00,0.00,97.09,49.82
Ranking,0.00,0.00,0.00,0.00,100.00,49.96,0.00,0.00
Aggression,-0.00,-0.00,0.00,0.00,100.00,49.96,0.00,0.00
vs. Crab,-0.10,-0.00,13.33,44.82,0.00,0.00,86.67,50.75
vs. Hunter,-0.01,-0.00,13.32,54.99,0.00,0.00,86.68,49.18
vs. Guardian Shield,3.56,0.01,13.21,50.56,0.00,0.00,86.79,49.86
vs. Recall,-0.10,-0.00,13.34,40.96,0.00,0.00,86.66,51.34
vs. Recall Hunter,-0.06,-0.00,13.32,56.86,0.00,0.00,86.68,48.90
vs. Scorpion,-0.05,-0.00,13.33,41.72,0.00,0.00,86.67,51.22
vs. Beetle,-0.02,-0.00,13.31,53.53,0.00,0.00,86.69,49.41
vs. Blink,-0.08,-0.00,13.30,44.80,0.00,0.00,86.70,50.75
vs. Blink Hunter,0.19,0.00,13.35,61.23,0.00,0.00,86.65,48.22
vs. Gunbot,-0.04,-0.00,13.31,42.62,0.00,0.00,86.69,51.08
vs. Missilebot,-0.03,-0.00,13.32,54.58,0.00,0.00,86.68,49.25
vs. Wasp,-0.02,-0.00,13.33,45.98,0.00,0.00,86.67,50.57
vs. Hornet,0.11,0.00,13.31,59.86,0.00,0.00,86.69,48.43
vs. Knight,-0.20,-0.00,13.30,41.05,0.00,0.00,86.70,51.32
vs. Crossbow,0.08,0.00,13.33,55.84,0.00,0.00,86.67,49.05
vs. Ballista,-0.21,-0.00,4.23,54.31,0.00,0.00,95.77,49.76
vs. King Crab,-0.47,-0.00,4.24,52.83,0.00,0.00,95.76,49.83
vs. Crusader,-0.60,-0.00,4.23,47.82,0.00,0.00,95.77,50.05
vs. Bomber,-0.08,-0.00,4.25,50.03,0.00,0.00,95.75,49.95
vs. Shocker,-0.27,-0.00,4.24,51.84,0.00,0.00,95.76,49.87
vs. Recall Shocker,-0.43,-0.00,4.21,47.77,0.00,0.00,95.79,50.05
vs. Mortar,-0.70,-0.00,4.24,37.49,0.00,0.00,95.76,50.51
vs. Swift Shocker,-0.21,-0.00,4.21,54.44,0.00,0.00,95.79,49.76
vs. Heavy Hunter,0.53,0.00,4.22,54.84,0.00,0.00,95.78,49.74
vs. Destroyer,-0.06,-0.00,4.24,51.36,0.00,0.00,95.76,49.89
vs. Raider,2.38,0.01,4.23,66.19,0.00,0.00,95.77,49.24
vs. Turret,2.08,0.00,4.24,43.17,0.00,0.00,95.76,50.26
vs. Heavy Ballista,-0.96,-0.00,2.82,43.70,0.00,0.00,97.18,50.14
vs. Gargantua,-1.34,-0.00,2.82,32.61,0.00,0.00,97.18,50.46
vs. Sniper,-0.59,-0.00,2.86,42.10,0.00,0.00,97.14,50.19
vs. Advanced Blink,-0.05,-0.00,2.86,46.64,0.00,0.00,97.14,50.05
vs. Assaultbot,-0.11,-0.00,2.86,36.91,0.00,0.00,97.14,50.34
vs. Advancedbot,-0.11,-0.00,2.86,38.42,0.00,0.00,97.14,50.30
vs. Behemoth,-0.50,-0.00,2.85,37.39,0.00,0.00,97.15,50.32
vs. Advanced Mortar,-0.67,-0.00,2.86,30.69,0.00,0.00,97.14,50.52
vs. Blaster,-0.67,-0.00,2.85,36.07,0.00,0.00,97.15,50.36
vs. Butterfly,0.13,0.00,6.34,52.45,0.00,0.00,93.66,49.79
vs. Dragonfly,-0.01,-0.00,6.36,51.55,0.00,0.00,93.64,49.85
vs. Falcon,-0.53,-0.00,6.34,44.24,0.00,0.00,93.66,50.34
vs. Airship,0.72,0.00,6.37,52.28,0.00,0.00,93.63,49.80
vs. Advanced Recall,-0.22,-0.00,6.36,47.36,0.00,0.00,93.64,50.13
vs. Mammoth,-0.60,-0.00,6.35,45.54,0.00,0.00,93.65,50.26
vs. Stinger,0.09,0.00,6.32,60.75,0.00,0.00,93.68,49.23
vs. Flak Turret,2.80,0.01,6.35,60.76,0.00,0.00,93.65,49.22
vs. Bulwark,-1.05,-0.00,2.87,37.52,0.00,0.00,97.13,50.32
vs. Katbus,-1.33,-0.00,2.88,40.31,0.00,0.00,97.12,50.24
vs. Locust,-0.05,-0.00,2.93,52.35,0.00,0.00,97.07,49.88
vs. Kraken,-8.48,-0.02,1.19,12.58,0.00,0.00,98.81,50.41
vs. Predator,0.34,0.00,2.93,54.62,0.00,0.00,97.07,49.82
vs. Valkyrie,0.67,0.00,2.92,50.97,0.00,0.00,97.08,49.93
vs. Artillery,-0.41,-0.00,2.91,44.65,0.00,0.00,97.09,50.11
vs. Advanced Destroyer,-0.17,-0.00,2.90,47.66,0.00,0.00,97.10,50.02
vs. Shade,-0.51,-0.00,2.91,45.89,0.00,0.00,97.09,50.08
vs. Ranking,-0.00,-0.00,0.00,0.00,100.00,49.96,0.00,0.00
vs. Aggression,-0.00,-0.00,0.00,0.00,100.00,49.96,0.00,0.00
Crab,-1.83,-0.00,13.34,55.02,0.00,0.00,86.66,49.18
Hunter,-2.33,-0.01,13.31,45.03,0.00,0.00,86.69,50.71
Guardian Shield,-1.92,-0.00,13.24,49.42,0.00,0.00,86.76,50.04
Recall,-2.07,-0.00,13.33,58.97,0.00,0.00,86.67,48.57
Recall Hunter,-2.09,-0.00,13.32,42.93,0.00,0.00,86.68,51.04
Scorpion,-1.01,-0.00,13.32,58.20,0.00,0.00,86.68,48.69
Beetle,-2.40,-0.01,13.36,46.21,0.00,0.00,86.64,50.53
Blink,-2.01,-0.00,13.31,55.14,0.00,0.00,86.69,49.16
Blink Hunter,-2.02,-0.00,13.31,38.59,0.00,0.00,86.69,51.70
Gunbot,-1.02,-0.00,13.30,57.21,0.00,0.00,86.70,48.84
Missilebot,-2.34,-0.01,13.31,45.27,0.00,0.00,86.69,50.68
Wasp,-0.49,-0.00,13.31,54.03,0.00,0.00,86.69,49.33
Hornet,-2.08,-0.00,13.31,40.07,0.00,0.00,86.69,51.47
Knight,-4.59,-0.01,13.35,58.97,0.00,0.00,86.65,48.57
Crossbow,-4.78,-0.01,13.27,44.18,0.00,0.00,86.73,50.84
Ballista,-7.43,-0.02,4.22,45.17,0.00,0.00,95.78,50.17
King Crab,-6.94,-0.02,4.24,46.95,0.00,0.00,95.76,50.09
Crusader,-8.49,-0.02,4.23,52.18,0.00,0.00,95.77,49.86
Bomber,-2.95,-0.01,4.23,49.79,0.00,0.00,95.77,49.96
Shocker,-8.47,-0.02,4.23,48.44,0.00,0.00,95.77,50.02
Recall Shocker,-10.12,-0.02,4.22,52.23,0.00,0.00,95.78,49.86
Mortar,-12.75,-0.03,4.24,62.23,0.00,0.00,95.76,49.41
Swift Shocker,-6.95,-0.02,4.23,45.60,0.00,0.00,95.77,50.15
Heavy Hunter,-2.41,-0.01,4.23,45.17,0.00,0.00,95.77,50.17
Destroyer,-7.00,-0.02,4.23,48.41,0.00,0.00,95.77,50.02
Raider,0.13,0.00,4.25,33.58,0.00,0.00,95.75,50.68
Turret,340.35,0.78,4.24,56.79,0.00,0.00,95.76,49.65
Heavy Ballista,-23.68,-0.05,2.82,56.20,0.00,0.00,97.18,49.77
Gargantua,-24.19,-0.06,2.81,66.67,0.00,0.00,97.19,49.47
Sniper,-11.55,-0.03,2.85,57.85,0.00,0.00,97.15,49.72
Advanced Blink,-8.30,-0.02,2.85,52.85,0.00,0.00,97.15,49.87
Assaultbot,-1.89,-0.00,2.87,62.94,0.00,0.00,97.13,49.57
Advancedbot,-1.97,-0.00,2.88,61.33,0.00,0.00,97.12,49.62
Behemoth,-8.70,-0.02,2.85,62.48,0.00,0.00,97.15,49.59
Advanced Mortar,-12.31,-0.03,2.85,69.13,0.00,0.00,97.15,49.39
Blaster,-11.86,-0.03,2.85,63.68,0.00,0.00,97.15,49.55
Butterfly,-6.24,-0.01,6.36,47.64,0.00,0.00,93.64,50.11
Dragonfly,-6.15,-0.01,6.36,48.30,0.00,0.00,93.64,50.07
Falcon,-7.47,-0.02,6.35,55.51,0.00,0.00,93.66,49.58
Airship,-5.28,-0.01,6.32,47.50,0.00,0.00,93.68,50.12
Advanced Recall,-3.28,-0.01,6.37,52.60,0.00,0.00,93.63,49.78
Mammoth,-8.64,-0.02,6.35,54.40,0.00,0.00,93.65,49.65
Stinger,-5.95,-0.01,6.32,39.12,0.00,0.00,93.68,50.69
Flak Turret,-3.97,-0.01,6.33,38.94,0.00,0.00,93.67,50.70
Bulwark,-16.59,-0.04,2.87,62.38,0.00,0.00,97.13,49.59
Katbus,-17.02,-0.04,2.89,59.55,0.00,0.00,97.11,49.67
Locust,-3.23,-0.01,2.94,47.31,0.00,0.00,97.06,50.04
Kraken,-170.03,-0.39,1.19,87.21,0.00,0.00,98.81,49.51
Predator,-8.02,-0.02,2.93,45.35,0.00,0.00,97.07,50.09
Valkyrie,-7.89,-0.02,2.90,49.17,0.00,0.00,97.10,49.98
Artillery,-8.55,-0.02,2.92,55.24,0.00,0.00,97.08,49.80
Advanced Destroyer,-8.49,-0.02,2.91,52.39,0.00,0.00,97.09,49.88
Shade,-8.39,-0.02,2.91,54.36,0.00,0.00,97.09,49.82
Ranking,-0.00,-0.01,0.00,0.00,100.00,49.96,0.00,0.00
Aggression,-0.04,-0.01,0.00,0.00,100.00,49.96,0.00,0.00
vs. Crab,2.55,0.01,13.33,44.82,0.00,0.00,86.67,50.75
vs. Hunter,3.45,0.01,13.32,54.99,0.00,0.00,86.68,49.18
vs. Guardian Shield,-6.70,-0.02,13.21,50.56,0.00,0.00,86.79,49.86
vs. Recall,2.44,0.01,13.34,40.96,0.00,0.00,86.66,51.34
vs. Recall Hunter,3.21,0.01,13.32,56.86,0.00,0.00,86.68,48.90
vs. Scorpion,1.21,0.00,13.33,41.72,0.00,0.00,86.67,51.22
vs. Beetle,3.61,0.01,13.31,53.53,0.00,0.00,86.69,49.41
vs. Blink,2.47,0.01,13.30,44.80,0.00,0.00,86.70,50.75
vs. Blink Hunter,2.82,0.01,13.35,61.23,0.00,0.00,86.65,48.22
vs. Gunbot,1.16,0.00,13.31,42.62,0.00,0.00,86.69,51.08
vs. Missilebot,3.59,0.01,13.32,54.58,0.00,0.00,86.68,49.25
vs. Wasp,0.50,0.00,13.33,45.98,0.00,0.00,86.67,50.57
vs. Hornet,2.75,0.01,13.31,59.86,0.00,0.00,86.69,48.43
vs. Knight,5.29,0.01,13.30,41.05,0.00,0.00,86.70,51.32
vs. Crossbow,7.15,0.02,13.33,55.84,0.00,0.00,86.67,49.05
vs. Ballista,12.05,0.03,4.23,54.31,0.00,0.00,95.77,49.76
vs. King Crab,12.24,0.03,4.24,52.83,0.00,0.00,95.76,49.83
vs. Crusader,14.11,0.03,4.23,47.82,0.00,0.00,95.77,50.05
vs. Bomber,3.01,0.01,4.25,50.03,0.00,0.00,95.75,49.95
vs. Shocker,14.09,0.03,4.24,51.84,0.00,0.00,95.76,49.87
vs. Recall Shocker,13.80,0.03,4.21,47.77,0.00,0.00,95.79,50.05
vs. Mortar,2.92,0.01,4.24,37.49,0.00,0.00,95.76,50.51
vs. Swift Shocker,10.64,0.02,4.21,54.44,0.00,0.00,95.79,49.76
vs. Heavy Hunter,7.79,0.02,4.22,54.84,0.00,0.00,95.78,49.74
vs. Destroyer,5.70,0.01,4.24,51.36,0.00,0.00,95.76,49.89
vs. Raider,3.21,0.01,4.23,66.19,0.00,0.00,95.77,49.24
vs. Turret,7.38,0.02,4.24,43.17,0.00,0.00,95.76,50.26
vs. Heavy Ballista,31.40,0.07,2.82,43.70,0.00,0.00,97.18,50.14
vs. Gargantua,25.94,0.06,2.82,32.61,0.00,0.00,97.18,50.46
vs. Sniper,3.38,0.01,2.86,42.10,0.00,0.00,97.14,50.19
vs. Advanced Blink,3.93,0.01,2.86,46.64,0.00,0.00,97.14,50.05
vs. Assaultbot,1.65,0.00,2.86,36.91,0.00,0.00,97.14,50.34
vs. Advancedbot,2.60,0.01,2.86,38.42,0.00,0.00,97.14,50.30
vs. Behemoth,7.37,0.02,2.85,37.39,0.00,0.00,97.15,50.32
vs. Advanced Mortar,3.88,0.01,2.86,30.69,0.00,0.00,97.14,50.52
vs. Blaster,17.21,0.04,2.85,36.07,0.00,0.00,97.15,50.36
vs. Butterfly,0.20,0.00,6.34,52.45,0.00,0.00,93.66,49.79
vs. Dragonfly,0.78,0.00,6.36,51.55,0.00,0.00,93.64,49.85
vs. Falcon,0.78,0.00,6.34,44.24,0.00,0.00,93.66,50.34
vs. Airship,0.19,0.00,6.37,52.28,0.00,0.00,93.63,49.80
vs. Advanced Recall,5.12,0.01,6.36,47.36,0.00,0.00,93.64,50.13
vs. Mammoth,13.77,0.03,6.35,45.54,0.00,0.00,93.65,50.26
vs. Stinger,6.68,0.02,6.32,60.75,0.00,0.00,93.68,49.23
vs. Flak Turret,-0.78,-0.00,6.35,60.76,0.00,0.00,93.65,49.22
vs. Bulwark,4.86,0.01,2.87,37.52,0.00,0.00,97.13,50.32
vs. Katbus,6.40,0.01,2.88,40.31,0.00,0.00,97.12,50.24
vs. Locust,1.37,0.00,2.93,52.35,0.00,0.00,97.07,49.88
vs. Kraken,61.89,0.14,1.19,12.58,0.00,0.00,98.81,50.41
vs. Predator,2.70,0.01,2.93,54.62,0.00,0.00,97.07,49.82
vs. Valkyrie,1.95,0.00,2.92,50.97,0.00,0.00,97.08,49.93
vs. Artillery,4.35,0.01,2.91,44.65,0.00,0.00,97.09,50.11
vs. Advanced Destroyer,2.87,0.01,2.90,47.66,0.00,0.00,97.10,50.02
vs. Shade,4.51,0.01,2.91,45.89,0.00,0.00,97.09,50.08
vs. Ranking,-0.00,-0.01,0.00,0.00,100.00,49.96,0.00,0.00
vs. Aggression,-0.04,-0.01,0.00,0.00,100.00,49.96,0.00,0.00
Crab,-0.54,-0.00,13.34,55.02,0.00,0.00,86.66,49.18
Hunter,-1.26,-0.00,13.31,45.03,0.00,0.00,86.69,50.71
Guardian Shield,-8.39,-0.01,13.24,49.42,0.00,0.00,86.76,50.04
Recall,-0.79,-0.00,13.33,58.97,0.00,0.00,86.67,48.57
Recall Hunter,-1.04,-0.00,13.32,42.93,0.00,0.00,86.68,51.04
Scorpion,-0.23,-0.00,13.32,58.20,0.00,0.00,86.68,48.69
Beetle,-1.30,-0.00,13.36,46.21,0.00,0.00,86.64,50.53
Blink,-0.94,-0.00,13.31,55.14,0.00,0.00,86.69,49.16
Blink Hunter,-1.18,-0.00,13.31,38.59,0.00,0.00,86.69,51.70
Gunbot,-0.41,-0.00,13.30,57.21,0.00,0.00,86.70,48.84
Missilebot,-1.20,-0.00,13.31,45.27,0.00,0.00,86.69,50.68
Wasp,-0.22,-0.00,13.31,54.03,0.00,0.00,86.69,49.33
Hornet,-1.35,-0.00,13.31,40.07,0.00,0.00,86.69,51.47
Knight,-1.85,-0.00,13.35,58.97,0.00,0.00,86.65,48.57
Crossbow,-2.42,-0.00,13.27,44.18,0.00,0.00,86.73,50.84
Ballista,-3.59,-0.00,4.22,45.17,0.00,0.00,95.78,50.17
King Crab,-2.42,-0.00,4.24,46.95,0.00,0.00,95.76,50.09
Crusader,-1.08,-0.00,4.23,52.18,0.00,0.00,95.77,49.86
Bomber,-2.15,-0.00,4.23,49.79,0.00,0.00,95.77,49.96
Shocker,-3.86,-0.00,4.23,48.44,0.00,0.00,95.77,50.02
Recall Shocker,-2.12,-0.00,4.22,52.23,0.00,0.00,95.78,49.86
Mortar,-3.03,-0.00,4.24,62.23,0.00,0.00,95.76,49.41
Swift Shocker,-4.43,-0.01,4.23,45.60,0.00,0.00,95.77,50.15
Heavy Hunter,-1.83,-0.00,4.23,45.17,0.00,0.00,95.77,50.17
Destroyer,-2.23,-0.00,4.23,48.41,0.00,0.00,95.77,50.02
Raider,-1.78,-0.00,4.25,33.58,0.00,0.00,95.75,50.68
Turret,-1.32,-0.00,4.24,56.79,0.00,0.00,95.76,49.65
Heavy Ballista,1206.78,1.38,2.82,56.20,0.00,0.00,97.18,49.77
Gargantua,2.22,0.00,2.81,66.67,0.00,0.00,97.19,49.47
Sniper,-3.18,-0.00,2.85,57.85,0.00,0.00,97.15,49.72
Advanced Blink,2.40,0.00,2.85,52.85,0.00,0.00,97.15,49.87
Assaultbot,-0.98,-0.00,2.87,62.94,0.00,0.00,97.13,49.57
Advancedbot,-0.19,-0.00,2.88,61.33,0.00,0.00,97.12,49.62
Behemoth,-0.71,-0.00,2.85,62.48,0.00,0.00,97.15,49.59
Advanced Mortar,-0.75,-0.00,2.85,69.13,0.00,0.00,97.15,49.39
Blaster,-3.21,-0.00,2.85,63.68,0.00,0.00,97.15,49.55
Butterfly,-3.73,-0.00,6.36,47.64,0.00,0.00,93.64,50.11
Dragonfly,-3.88,-0.00,6.36,48.30,0.00,0.00,93.64,50.07
Falcon,-3.81,-0.00,6.35,55.51,0.00,0.00,93.66,49.58
Airship,-3.74,-0.00,6.32,47.50,0.00,0.00,93.68,50.12
Advanced Recall,-1.54,-0.00,6.37,52.60,0.00,0.00,93.63,49.78
Mammoth,-3.70,-0.00,6.35,54.40,0.00,0.00,93.65,49.65
Stinger,-3.91,-0.00,6.32,39.12,0.00,0.00,93.68,50.69
Flak Turret,-3.84,-0.00,6.33,38.94,0.00,0.00,93.67,50.70
Bulwark,-5.70,-0.01,2.87,62.38,0.00,0.00,97.13,49.59
Katbus,-5.61,-0.01,2.89,59.55,0.00,0.00,97.11,49.67
Locust,-1.15,-0.00,2.94,47.31,0.00,0.00,97.06,50.04
Kraken,-63.85,-0.07,1.19,87.21,0.00,0.00,98.81,49.51
Predator,-2.73,-0.00,2.93,45.35,0.00,0.00,97.07,50.09
Valkyrie,-2.53,-0.00,2.90,49.17,0.00,0.00,97.10,49.98
Artillery,-3.39,-0.00,2.92,55.24,0.00,0.00,97.08,49.80
Advanced Destroyer,-2.90,-0.00,2.91,52.39,0.00,0.00,97.09,49.88
Shade,-3.49,-0.00,2.91,54.36,0.00,0.00,97.09,49.82
Ranking,-0.00,-0.01,0.00,0.00,100.00,49.96,0.00,0.00
Aggression,-0.12,-0.01,0.00,0.00,100.00,49.96,0.00,0.00
vs. Crab,1.32,0.00,13.33,44.82,0.00,0.00,86.67,50.75
vs. Hunter,3.20,0.00,13.32,54.99,0.00,0.00,86.68,49.18
vs. Guardian Shield,-1.89,-0.00,13.21,50.56,0.00,0.00,86.79,49.86
vs. Recall,1.29,0.00,13.34,40.96,0.00,0.00,86.66,51.34
vs. Recall Hunter,2.97,0.00,13.32,56.86,0.00,0.00,86.68,48.90
vs. Scorpion,0.69,0.00,13.33,41.72,0.00,0.00,86.67,51.22
vs. Beetle,3.17,0.00,13.31,53.53,0.00,0.00,86.69,49.41
vs. Blink,1.49,0.00,13.30,44.80,0.00,0.00,86.70,50.75
vs. Blink Hunter,3.02,0.00,13.35,61.23,0.00,0.00,86.65,48.22
vs. Gunbot,0.81,0.00,13.31,42.62,0.00,0.00,86.69,51.08
vs. Missilebot,3.15,0.00,13.32,54.58,0.00,0.00,86.68,49.25
vs. Wasp,0.38,0.00,13.33,45.98,0.00,0.00,86.67,50.57
vs. Hornet,3.12,0.00,13.31,59.86,0.00,0.00,86.69,48.43
vs. Knight,1.24,0.00,13.30,41.05,0.00,0.00,86.70,51.32
vs. Crossbow,4.78,0.01,13.33,55.84,0.00,0.00,86.67,49.05
vs. Ballista,9.21,0.01,4.23,54.31,0.00,0.00,95.77,49.76
vs. King Crab,4.97,0.01,4.24,52.83,0.00,0.00,95.76,49.83
vs. Crusader,1.21,0.00,4.23,47.82,0.00,0.00,95.77,50.05
vs. Bomber,2.68,0.00,4.25,50.03,0.00,0.00,95.75,49.95
vs. Shocker,9.18,0.01,4.24,51.84,0.00,0.00,95.76,49.87
vs. Recall Shocker,7.15,0.01,4.21,47.77,0.00,0.00,95.79,50.05
vs. Mortar,0.64,0.00,4.24,37.49,0.00,0.00,95.76,50.51
vs. Swift Shocker,8.72,0.01,4.21,54.44,0.00,0.00,95.79,49.76
vs. Heavy Hunter,7.34,0.01,4.22,54.84,0.00,0.00,95.78,49.74
